,COUNTRY,DIVISION,CATEGORY,SUB_CATEGORY,CHANNEL,A_2019_Q1,A_2019_Q2,A_2019_Q3,A_2019_Q4,A_2019_FY,A_2020_Q1,A_2020_Q2,A_2020_Q3,A_2020_Q4,A_2020_FY,BS_2021_Q1,BS_2021_Q2,BS_2021_Q3,BS_2021_Q4,BS_2022_Q1,BS_2022_Q2,BS_2022_Q3,BS_2022_Q4,LC_2021_Q1,LC_2021_Q2,LC_2021_Q3,LC_2021_Q4,LC_2022_Q1,LC_2022_Q2,LC_2022_Q3,LC_2022_Q4,RI_2021_Q1,RI_2021_Q2,RI_2021_Q3,RI_2021_Q4,RI_2022_Q1,RI_2022_Q2,RI_2022_Q3,RI_2022_Q4,BS_H1_2022_2021,BS_H2_2022_2021,BS_FY_2021_2020,BS_FY_2022_2019,BS_FY_2022_2021,LC_H1_2022_2021,LC_H2_2022_2021,LC_FY_2021_2020,LC_FY_2022_2019,LC_FY_2022_2021,RI_H1_2022_2021,RI_H2_2022_2021,RI_FY_2021_2020,RI_FY_2022_2019,RI_FY_2022_2021
153,United Kingdom,F&R,Food,Meal Solutions,Soft Discounters,1.92,1.98,2.0,2.58,8.48,2.56,2.03,2.4,2.62,9.61,2.54,2.17,2.36,2.49,2.39,2.38,2.4,2.52,2.54,2.17,2.36,2.47,2.38,2.4,2.41,2.53,2.54,2.17,2.31,2.48,2.45,2.47,2.51,2.6,1.323532225101709,1.626656942357485,-0.48507153358222643,14.376319210946399,1.4772230067988668,1.4649959648914468,2.130143603386303,-0.6596751553388791,14.540680545211092,1.8016638572412536,4.383704265597155,6.780709364048176,-1.1606844468122102,18.20498067429146,5.590960367589304
154,United Kingdom,F&R,Food,Meal Solutions,Supermarkets,24.99,21.0,20.73,25.1,91.81,27.72,27.12,23.88,28.07,106.79,28.86,21.3,22.95,25.65,23.23,20.12,19.1,23.11,28.86,21.3,22.95,25.85,23.21,20.05,19.05,23.3,28.86,21.3,22.89,26.11,24.8,21.02,20.08,24.52,-13.571805573215546,-13.156578699994103,-7.525732228281079,-6.815443373354757,-13.367455515757099,-13.737831778543407,-13.201987040398311,-7.344958927821377,-6.747665959445848,-13.473589814094932,-8.641481489366054,-8.96989183256216,-7.149259248613394,-1.5072704357844358,-8.803781848293902
155,United Kingdom,F&R,Food,Meal Solutions,Total,40.65,35.1,34.57,41.64,151.96,46.07,45.3,39.8,46.62,177.78,46.62,36.77,38.98,43.16,40.23,35.52,34.21,40.2,46.62,36.77,38.98,43.58,40.15,35.57,34.33,40.71,46.62,36.77,38.43,43.2,42.19,37.06,35.37,42.13,-9.156229346474786,-9.416745526936444,-6.892345724159865,-1.189075605364276,-9.285507805317895,-9.191136478585893,-9.105113205033577,-6.656409091100701,-0.7888965580447826,-9.148338784746068,-4.961279612207492,-5.0670236904155175,-7.1775860403516685,3.1471503253558186,-5.013590320816174
156,United Kingdom,F&R,Food,Mini Meals,Convenience,21.08,19.93,21.46,21.81,84.29,26.13,23.41,21.08,21.01,91.63,20.47,19.27,20.39,20.17,18.61,17.94,19.18,19.0,20.47,19.27,20.39,20.05,18.48,17.85,19.07,18.85,20.47,19.27,20.5,20.12,19.6,19.42,21.03,20.12,-8.036021647936042,-5.8421290352329684,-12.371733966797782,-11.34058783834303,-6.927877113669389,-8.583691538370008,-6.204892604931967,-12.503649791459903,-11.90782778475551,-7.383924949730314,-1.7955304177913578,1.3036415093702791,-12.304798753736213,-4.886675750215053,-0.22895475309725466
157,United Kingdom,F&R,Food,Mini Meals,Hard Discounters,8.8,9.4,9.47,8.77,36.43,9.66,11.5,10.11,10.3,41.58,11.7,11.95,10.8,10.53,10.31,11.4,10.73,10.69,11.7,11.95,10.8,10.62,10.38,11.11,10.23,10.17,11.7,11.95,11.77,11.0,13.87,14.99,15.86,15.04,-8.201530616770203,0.4601683974355897,8.156282152075844,18.377082704787504,-4.094650942754563,-9.14939407586477,-4.731537241873629,8.378188877992576,14.964723514466405,-7.049943639268685,22.013009049903776,35.7490069011501,11.631299207161284,64.02444337916961,28.750682777322645
158,United Kingdom,F&R,Food,Mini Meals,High Street,17.37,15.7,17.23,16.38,66.68,21.47,19.28,17.67,17.17,75.59,18.95,15.77,16.99,16.36,16.78,15.07,15.66,16.48,18.95,15.77,16.99,16.12,16.65,15.06,16.18,16.4,18.95,15.77,17.37,16.43,18.14,17.42,18.7,18.52,-8.245152573842507,-3.626678515707671,-9.955523623246354,-4.029362591338748,-5.982384060840429,-8.65976053862253,-1.578187350084992,-10.27210764968819,-3.5739736604638916,-5.202969028425775,2.422706373850403,10.093638999799737,-9.345224648714268,9.148370162877196,6.20733244647389
159,United Kingdom,F&R,Food,Mini Meals,Soft Discounters,13.52,12.37,13.5,12.73,52.11,16.51,13.49,14.69,13.4,58.09,13.33,12.85,12.97,12.94,12.5,11.71,12.55,12.33,13.33,12.85,12.97,12.99,12.04,11.42,12.56,12.47,13.33,12.85,13.66,13.06,15.04,14.62,16.04,14.87,-7.547355057200544,-3.9799935476878767,-10.328067333853086,-5.806859314262891,-5.773158248718313,-10.410126707911239,-3.5899202011478226,-10.242503902616695,-6.959451021641616,-7.01488714958648,13.281363490741583,15.681322916729968,-8.927976480640009,16.239561775256828,14.493508745587569
160,United Kingdom,F&R,Food,Mini Meals,Supermarkets,46.7,42.73,45.29,43.31,178.03,56.33,53.06,49.67,46.94,205.99,52.46,45.42,47.51,44.02,45.0,43.87,44.13,42.22,52.46,45.42,47.51,43.05,44.56,42.16,42.5,41.98,52.46,45.42,46.75,45.66,43.73,42.27,42.72,44.47,-9.200631651401569,-5.656464379265735,-8.05583338794592,-1.5806340623209958,-7.487880840974648,-11.392717301726574,-6.71084229677823,-8.523468810148916,-3.8325510637062465,-9.142526707176412,-12.12682537711176,-5.639131136611574,-7.6299256176815655,-2.715346056173118,-8.976130807039773
161,United Kingdom,F&R,Food,Mini Meals,Total,107.46,100.13,106.96,102.99,417.54,130.1,120.74,113.22,108.82,472.88,116.9,105.26,108.65,104.01,103.19,99.99,102.25,100.72,116.9,105.26,108.65,102.83,102.1,97.6,100.55,99.88,116.9,105.26,110.05,106.27,110.37,108.73,114.36,113.02,-8.54179110708495,-4.556104239944214,-8.049522495548466,-2.7280195108431937,-6.592460087312446,-10.108600100739306,-5.227088164508443,-8.299375660151586,-4.171567865548642,-7.727931856717285,-1.3764876274866555,5.112757104151888,-7.275935227230235,6.9297391522940455,1.8249511562595577
162,United Kingdom,F&R,Food,Total,Total,537.81,712.93,795.17,538.3,2584.21,598.91,998.18,871.52,633.11,3101.72,672.34,855.89,889.09,643.23,617.08,825.5,880.39,642.58,672.34,855.89,890.55,647.8,627.76,834.28,886.34,648.76,672.34,855.89,891.57,668.01,648.81,876.2,964.03,745.24,-5.604259248878285,-0.6103967457938175,-1.3276634828910616,14.756451116908465,-3.103990486826824,-4.330870444410573,-0.21118745607066058,-1.1331678899209274,15.979162319733264,-2.2642288705428726,-0.21039964184124127,9.59791294555754,-0.4488118363869753,25.155383566680477,4.743548467545922
163,United Kingdom,HC,Fabric Sensation,Fabric Sensation,Convenience,8.83,9.57,9.81,9.02,37.22,10.57,10.83,9.82,9.14,40.36,8.37,9.02,9.19,8.52,8.01,8.45,8.45,8.06,8.37,9.02,9.19,8.61,7.98,8.51,8.36,8.31,8.37,9.02,9.37,8.97,9.0,8.78,9.2,9.1,-5.364878291119579,-6.750978731685898,-13.030775480300417,-11.423144712782019,-6.064076820312724,-5.148739280720105,-6.359388107953324,-12.799887045434822,-10.901464463784494,-5.761022313623821,2.2334147458679343,-0.18409240472677668,-11.463340532478561,-3.0525951335499957,0.9927281800934162
164,United Kingdom,HC,Fabric Sensation,Fabric Sensation,Hard Discounters,11.2,9.69,11.54,11.83,44.26,12.01,9.21,11.58,11.03,43.82,10.85,10.58,11.74,11.56,13.82,10.69,12.21,12.12,10.85,10.58,11.74,11.68,13.93,10.73,12.32,12.28,10.85,10.58,12.48,12.25,13.79,11.67,14.05,13.66,14.356812395589502,4.400473954251649,2.0817485380668854,10.333529954440746,9.170724824474874,15.084915821056066,5.044881726914352,2.340500703938986,11.29442761792756,9.843070376082075,18.755186538210154,12.038783527108121,5.336312662303899,20.094415112117424,15.157301884272979
165,United Kingdom,HC,Fabric Sensation,Fabric Sensation,High Street,26.61,25.74,25.75,24.71,102.8,28.87,23.33,24.84,23.81,100.86,23.65,25.4,24.92,23.79,26.28,25.47,25.4,23.77,23.65,25.4,24.92,23.79,26.28,25.47,25.4,23.77,23.65,25.4,25.02,23.82,28.92,28.44,28.71,26.86,5.507887612998208,0.9371424546247731,-3.0775670568655156,-1.8390686437932624,3.2303636484273035,5.507887612998208,0.9371424546247731,-3.0775670568655156,-1.8390686437932624,3.2303636484273035,16.93612449549171,13.773544491690792,-2.9440716782853094,9.844167775936485,15.35808263825924
166,United Kingdom,HC,Fabric Sensation,Fabric Sensation,Soft Discounters,22.58,24.17,24.2,22.34,93.29,27.36,22.62,30.62,26.66,107.27,26.44,32.14,29.81,27.79,29.76,32.9,32.69,29.53,26.44,32.14,29.81,27.76,29.55,31.66,31.39,28.35,26.44,32.14,29.93,27.86,30.15,32.38,32.51,29.74,6.967180175215648,8.033078595444065,8.310300693775785,33.868055787756646,7.495576000192528,4.482928079956006,3.7737404065306235,8.286062564443885,29.649562620139115,4.131443852915084,6.731909816395132,7.712754279953904,8.493281831468757,33.74917311800056,7.218976199445115
167,United Kingdom,HC,Fabric Sensation,Fabric Sensation,Supermarkets,77.84,74.59,82.39,77.21,312.03,83.22,78.19,84.74,83.1,329.25,84.94,88.08,84.47,83.28,86.7,76.68,78.7,78.0,84.94,88.08,84.47,83.63,87.3,86.55,86.46,84.65,84.94,88.08,84.82,83.5,94.04,93.73,94.6,92.64,-5.570367793108355,-6.581974070258223,3.4999427986236897,2.582922695960743,-6.0683466456700526,0.48112775339292924,1.7849214745017772,3.6092845848281874,10.553973499934678,1.1236390063725787,8.525827166571043,11.240058750811844,3.6731377776715313,20.183718777627348,9.864251939042369
168,United Kingdom,HC,Fabric Sensation,Fabric Sensation,Total,147.04,143.76,153.71,145.1,589.61,162.02,144.18,161.6,153.75,621.55,154.25,165.23,160.12,154.94,164.57,154.19,157.46,151.47,154.25,165.23,160.13,155.47,165.04,162.93,163.92,157.35,154.25,165.23,161.62,156.4,175.9,174.98,179.07,171.99,-0.22251451614881956,-1.9450844458415828,2.0894457847373094,6.459693618735196,-1.0778000530615839,2.6598688742224708,1.7994107572506968,2.176418380546763,10.115706609809338,2.2322678879275415,9.831624206599487,10.391548278250173,2.5656670736385,19.053755273455806,10.110945061524834
169,United Kingdom,HC,Fabric Solution,Fabric Solution,Convenience,22.76,24.03,25.5,22.89,95.18,27.32,22.18,23.48,21.41,94.37,18.76,23.46,21.87,23.26,21.74,23.2,24.5,22.54,18.76,23.46,21.86,23.01,21.95,22.27,23.57,21.45,18.76,23.46,22.14,23.86,23.31,24.22,26.38,24.53,6.425458658795935,4.2446480775126805,-7.441950264300489,-3.365561599438671,5.298882336105071,4.715969653594199,0.336190795818192,-7.7061252746919,-6.23968234868485,2.4594972416561722,12.551651083686611,10.651726625982727,-6.508392301936439,3.4139241452023406,11.561005455979668
170,United Kingdom,HC,Fabric Solution,Fabric Solution,Hard Discounters,30.16,25.7,29.66,30.78,116.3,33.34,27.7,32.09,31.39,124.52,29.6,32.6,29.24,34.84,34.68,32.11,33.73,34.81,29.6,32.6,29.24,34.48,34.43,32.04,33.15,34.23,29.6,32.6,32.36,38.57,37.14,35.46,39.97,41.69,7.38407994017678,6.948649130868434,1.4206840164937562,16.369061550419218,7.163113187068038,6.86163691538122,5.752617180710073,1.1246766225939897,15.095383171055676,6.300444927196547,16.72215538165385,15.147275510733603,6.913230932801695,32.653055167951536,15.883106161342631
171,United Kingdom,HC,Fabric Solution,Fabric Solution,High Street,64.67,63.81,68.43,59.88,256.79,72.46,55.22,64.6,58.36,250.65,52.7,58.93,58.43,60.73,58.66,58.27,62.35,59.06,52.7,58.93,58.42,60.91,58.39,58.32,61.86,60.48,52.7,58.93,59.21,62.22,62.16,64.21,68.69,66.96,4.749193809771257,1.888411158311265,-7.923236373712895,-7.184966711878882,3.272107267519475,4.548110252686199,2.5153013460639473,-7.854160074325966,-6.9123553971278895,3.497788145922409,13.208156968675544,11.702735435233969,-7.016354903017341,2.035186024320357,12.423772282358424
172,United Kingdom,HC,Fabric Solution,Fabric Solution,Soft Discounters,52.16,52.05,54.52,46.12,204.84,60.44,42.2,56.66,47.46,206.76,46.83,54.82,52.45,51.08,53.35,59.7,57.61,51.26,46.83,54.82,52.44,51.18,53.53,60.55,56.77,51.05,46.83,54.82,52.8,52.25,55.89,57.51,58.07,53.54,11.219131426308927,5.159728473765979,-0.7642684690347457,8.338488611470618,8.161656596279943,12.23068563072125,4.0458223768469415,-0.7163214300410226,8.32782428041019,8.098780335020006,11.566382455380486,6.246510925588655,-0.028650081619729928,9.848948562008953,8.862669827063009
173,United Kingdom,HC,Fabric Solution,Fabric Solution,Supermarkets,175.32,177.39,182.18,174.03,708.92,197.55,165.77,186.57,173.79,723.68,173.14,179.25,184.29,177.33,178.18,173.37,181.58,175.0,173.14,179.25,184.27,177.2,178.77,175.41,186.56,174.83,173.14,179.25,186.99,185.14,192.47,190.32,203.81,194.96,-0.237386324253952,-1.3942170418829836,-1.3369459009110463,-0.11216284867575643,-0.8232835296042684,0.5086287330074768,-0.02605825296603248,-1.3564280682006213,0.9366736636931217,0.23787924919131953,8.628466516936761,7.160124829477921,0.11475674793133273,10.246390677870876,7.874291060528571
174,United Kingdom,HC,Fabric Solution,Fabric Solution,Total,345.07,342.98,360.28,333.7,1382.03,391.1,313.07,363.39,332.41,1399.97,321.02,349.06,346.27,347.25,346.62,346.64,359.77,342.67,321.02,349.06,346.25,346.79,347.06,348.59,361.92,342.03,321.02,349.06,353.5,362.04,370.97,371.72,396.93,381.68,3.45850882940939,1.2860105503677888,-2.5978340770495545,0.9890039090492797,2.3535919852566423,3.8145491403119403,1.5751465913197427,-2.6325927152198614,1.2709595455842049,2.675998116939571,10.83555805982439,8.813111711525213,-1.0249543001874306,10.076720217428514,9.79116267352742
175,United Kingdom,HC,Home & Hygiene,Surface Cleaners,Convenience,9.52,9.58,10.15,9.64,38.9,16.78,19.84,15.6,13.01,65.23,12.55,12.19,13.46,11.87,10.3,9.32,9.48,8.43,12.55,12.19,13.46,11.89,10.3,9.57,9.74,8.67,12.55,12.19,13.65,11.92,10.7,10.34,11.29,10.04,-20.684718769192056,-29.271142183175513,-23.23960419339739,-3.4919284768926473,-25.027223219841886,-19.702215984119174,-27.38104413475049,-23.194549356288185,-1.5814886358906377,-23.587938879989423,-14.967727670104946,-16.58538103891003,-22.867693336058924,8.924202686602145,-15.789696105429375
176,United Kingdom,HC,Home & Hygiene,Surface Cleaners,Hard Discounters,16.28,15.58,18.73,15.17,65.76,18.98,20.36,26.21,23.48,89.03,26.26,22.63,24.77,21.91,20.99,21.04,22.3,19.89,26.26,22.63,24.77,22.89,20.8,20.7,23.04,20.3,26.26,22.63,25.13,23.26,22.61,21.79,24.31,22.52,-14.040296478848857,-9.628323076145529,7.343444375481911,28.06591568332277,-11.885195014053284,-15.104011733229928,-9.06975284912076,8.439212086725778,29.02070810284709,-12.125287003582951,-9.18776461654156,-3.233854454969065,9.259229434137817,38.72328753813561,-6.226075695362665
177,United Kingdom,HC,Home & Hygiene,Surface Cleaners,High Street,36.08,35.18,36.41,33.44,141.11,49.81,47.53,46.45,38.6,182.4,37.72,36.14,38.83,33.8,33.54,34.09,35.0,30.05,37.72,36.14,38.83,34.06,33.5,34.02,35.02,30.28,37.72,36.14,38.79,34.49,35.66,35.47,38.53,34.03,-8.436360921290065,-10.432301980781633,-19.687826066883886,-5.972692552811754,-9.425919927017489,-8.591135260383387,-10.417268240590538,-19.542298283604588,-5.8774545049450015,-9.498171279178912,-3.6981262798581493,-0.9735445134524623,-19.330171358781712,1.833597038795598,-2.3412269333127456
178,United Kingdom,HC,Home & Hygiene,Surface Cleaners,Soft Discounters,34.95,35.33,34.6,32.44,137.33,47.11,37.97,43.66,36.6,165.33,39.94,39.23,38.76,36.63,36.84,38.33,37.83,34.3,39.94,39.23,38.76,36.76,36.91,38.21,37.85,34.31,39.94,39.23,38.64,36.33,36.43,38.3,37.17,33.53,-5.052868295859292,-4.3269811917915675,-6.511922866680764,7.265096917953495,-4.698789939700909,-5.127270272602846,-4.462229825038422,-6.431583971944333,7.240355469931714,-4.802579650473071,-5.618805962706929,-5.694188415803614,-6.7711270428403525,5.893901678075486,-5.655469197385877
179,United Kingdom,HC,Home & Hygiene,Surface Cleaners,Supermarkets,82.71,80.25,81.0,76.78,320.73,108.45,116.49,110.78,97.54,433.26,101.76,91.16,98.11,85.57,89.34,77.5,77.39,71.18,101.76,91.16,98.11,84.99,89.68,78.96,78.84,72.88,101.76,91.16,99.55,86.13,92.29,79.43,84.23,76.83,-13.52347991418279,-19.11078197969881,-13.077311355509025,-1.6594467925544087,-16.248501576413442,-12.585095332412033,-17.141612456853615,-13.20959883919186,-0.1153647636601196,-14.803827884882537,-10.991419723082274,-13.259693936617111,-12.6147176059612,3.7564425715421956,-12.103846700742892
180,United Kingdom,HC,Home & Hygiene,Surface Cleaners,Total,179.53,175.92,180.89,167.47,703.82,241.13,242.19,242.7,209.23,935.25,218.23,201.36,213.93,189.78,191.01,180.28,182.0,163.85,218.23,201.36,213.93,190.6,191.18,181.47,184.49,166.43,218.23,201.36,215.75,192.12,197.69,185.32,195.53,176.94,-11.5122881841213,-14.329236196379302,-11.97069033023055,1.8930477751600172,-12.893575637065002,-11.188102386886168,-13.253365066665646,-11.881931411673719,2.8057357007564176,-12.20186195710915,-8.718196760066398,-8.680836057468689,-11.524144518895596,7.340511489293378,-8.699780878109664
181,United Kingdom,HC,Home & Hygiene,Toilet & Bleach,Convenience,4.58,4.89,5.33,4.55,19.34,6.47,7.33,6.22,5.13,25.14,4.9,5.23,5.78,4.94,5.57,4.72,5.1,4.41,4.9,5.23,5.78,4.94,5.58,4.77,5.15,4.45,4.9,5.23,5.82,5.04,7.98,7.95,8.33,7.98,1.6228452473316057,-11.247329031789677,-17.11259805871719,2.364565418478981,-4.9938374554743925,2.123994304226895,-10.388138462879414,-17.09304333540562,3.125637385673352,-4.310049686435569,57.25782052371802,50.24166361975377,-16.5533273699373,66.64352904844775,53.62789739307154
182,United Kingdom,HC,Home & Hygiene,Toilet & Bleach,Hard Discounters,10.7,10.48,11.85,10.62,43.65,11.46,11.55,13.22,12.11,48.34,11.6,12.51,12.2,11.55,11.33,11.89,12.44,11.26,11.6,12.51,12.19,11.64,11.31,11.78,12.52,11.27,11.6,12.51,12.88,12.48,11.57,11.9,13.53,12.46,-3.65984429231494,-0.20430510067565022,-1.0164260501459355,7.476570797100135,-1.9450149748661216,-4.1991698128536425,-0.17920807162112862,-0.8201651484627592,7.409373147285447,-2.2002356487748953,-2.6384454863452422,2.478866149263137,2.3379331343591048,13.30650272988474,-0.014459039937553264
183,United Kingdom,HC,Home & Hygiene,Toilet & Bleach,High Street,13.93,13.93,15.09,13.53,56.48,16.4,14.63,15.99,13.8,60.82,13.71,13.77,13.94,12.73,12.76,13.6,14.41,11.92,13.71,13.77,13.94,12.58,12.8,13.41,14.06,11.93,13.71,13.77,14.27,12.97,12.56,13.14,14.67,12.48,-4.088177819971428,-1.2535334848194801,-10.967440242788607,-6.692934863654476,-2.692389096234149,-4.635916353765346,-1.976700837987344,-11.208351928219852,-7.555319922924597,-3.3301717242655737,-6.48093955333241,-0.34843196422106315,-10.020762559165187,-6.414179960230538,-3.428521103402782
184,United Kingdom,HC,Home & Hygiene,Toilet & Bleach,Soft Discounters,18.3,19.19,20.18,17.88,75.56,21.14,17.46,19.93,18.92,77.44,17.43,19.89,20.14,18.05,18.22,19.83,20.77,19.22,17.43,19.89,20.14,18.35,18.25,19.82,21.08,19.37,17.43,19.89,20.13,18.82,18.87,19.37,21.0,19.26,1.9565944262387447,4.709557390926666,-2.4876530943746644,3.294998173250785,3.3488833948600583,2.0174547944662002,5.079977359807986,-2.0960525970203148,3.934073843572361,3.572355520399806,2.458878617487259,3.3525365866708956,-1.5047033999938786,3.898459270054877,2.915246969866203
185,United Kingdom,HC,Home & Hygiene,Toilet & Bleach,Supermarkets,37.8,38.57,40.89,37.68,154.94,46.07,44.51,46.76,40.54,177.89,41.14,40.53,42.3,37.96,38.87,37.37,38.46,35.15,41.14,40.53,42.3,37.79,38.62,36.84,37.53,34.2,41.14,40.53,43.82,39.39,37.49,36.6,39.57,36.09,-6.641251851533003,-8.286753607707054,-8.970858235034019,-3.2806921692019375,-7.456843964705162,-7.606590573040705,-10.426651590597979,-9.069280986672968,-4.999253446673235,-9.00281290368634,-9.277910660170996,-9.065580106441507,-7.3139587205570455,-3.3440788462444915,-9.170754754595812
186,United Kingdom,HC,Home & Hygiene,Toilet & Bleach,Total,85.3,87.07,93.34,84.25,349.96,101.54,95.48,102.1,90.5,389.63,88.78,91.93,94.35,85.22,86.76,87.41,91.18,81.95,88.78,91.93,94.35,85.31,86.56,86.62,90.34,81.24,88.78,91.93,96.92,88.7,88.47,88.96,97.1,88.27,-3.6163584685275585,-3.5863199308147964,-7.532536317731619,-0.7579304345773474,-3.6013865037232917,-4.167228600721606,-4.494749605163195,-7.511636976726321,-1.4863003764186922,-4.33051045086893,-1.8145326281547303,-0.13470551754682925,-5.980710495633835,3.669010275924678,-0.9633576585253656
187,United Kingdom,HC,Home & Hygiene,Total,Total,264.83,262.99,274.23,251.73,1053.78,342.67,337.67,344.8,299.73,1324.88,307.01,293.29,308.28,275.0,277.77,267.69,273.18,245.8,307.01,293.29,308.28,275.9,277.74,268.09,274.83,247.67,307.01,293.29,312.67,280.83,286.16,274.28,292.63,265.21,-9.13538584530752,-11.021808691161484,-10.665487482018277,1.0126606927360893,-10.065028906157725,-9.074617094597704,-10.559832042017113,-10.596685174622145,1.3803550221212824,-9.807121661689411,-6.639994950706473,-6.007988126088781,-9.893893325344916,6.121209787951276,-6.32579241825878
188,United Kingdom,BPC,Total,Total,Total,387.63,419.69,435.72,444.14,1687.17,407.67,350.16,416.43,415.43,1589.69,358.24,407.19,402.46,398.15,368.7,389.88,405.06,398.81,358.24,407.19,402.49,399.78,374.2,397.44,412.7,406.33,358.24,407.19,402.81,399.43,370.41,392.06,407.84,402.6,-0.895096362384773,0.4072157308840474,-1.4871442630324139,-7.392203015796928,-0.22931472553018306,0.8106489508885373,2.08941355343617,-1.3825910852969026,-5.719522812192778,1.4650550338552781,-0.3866974854693339,1.0221512077384975,-1.3845477572660747,-6.772092904900784,0.3342653093433512
189,United Kingdom,F&R,Total,Total,Total,537.81,712.93,795.17,538.3,2584.21,598.91,998.18,871.52,633.11,3101.72,672.34,855.89,889.09,643.23,617.08,825.5,880.39,642.58,672.34,855.89,890.55,647.8,627.76,834.28,886.34,648.76,672.34,855.89,891.57,668.01,648.81,876.2,964.03,745.24,-5.604259248878285,-0.6103967457938175,-1.3276634828910616,14.756451116908465,-3.103990486826824,-4.330870444410573,-0.21118745607066058,-1.1331678899209274,15.979162319733264,-2.2642288705428726,-0.21039964184124127,9.59791294555754,-0.4488118363869753,25.155383566680477,4.743548467545922
190,United Kingdom,HC,Total,Total,Total,756.94,749.73,788.22,730.53,3025.42,895.8,794.92,869.79,785.89,3346.4,782.28,807.58,814.66,777.19,788.96,768.53,790.41,739.95,782.28,807.58,814.66,778.15,789.84,779.61,800.67,747.06,782.28,807.58,827.78,799.27,833.03,820.99,868.63,818.88,-2.036386745614094,-3.863229018704206,-4.921322020697394,2.063397804583067,-2.950378652484742,-1.284176788985869,-2.8310830719532665,-4.892469768285634,3.0327693070604456,-2.058347730502197,4.035393882926663,3.7153560697019916,-3.8693697305948516,10.448469523737902,3.8735250011031397
191,United Kingdom,Total,Total,Total,Total,1682.39,1882.34,2019.1,1712.97,7296.8,1902.38,2143.26,2157.74,1834.43,8037.81,1812.86,2070.66,2106.21,1818.57,1774.75,1983.91,2075.86,1781.33,1812.86,2070.66,2107.7,1825.73,1791.81,2011.32,2099.71,1802.15,1812.86,2070.66,2122.16,1866.71,1852.26,2089.25,2240.5,1966.71,-3.2154527674287947,-1.7221321322260286,-2.8553617206697135,4.372388837749219,-2.464847591286845,-2.070211021917967,-0.8028596114175501,-2.7476172809500987,5.594102037933935,-1.432489063389697,1.4930238194370782,5.473672342501179,-2.0579672867075627,11.67525900671298,3.5099822359459187
192,South Africa,BPC,Deos,Deodorants,Health & Beauty,14.49,13.02,13.89,15.9,57.28,15.04,11.12,12.66,16.13,54.95,15.09,14.52,16.22,18.05,17.74,16.92,17.11,18.77,15.09,14.52,16.21,17.87,17.23,16.53,16.69,18.5,15.09,14.52,16.23,17.97,17.59,16.98,17.26,18.89,17.055714284332566,4.711007951497015,16.2272875983853,23.133738265453175,10.433318448376362,14.004885328126516,3.230203627316941,15.894872523553015,20.341963222892634,8.239064701492227,16.77196306211044,5.685031245004457,16.11571383681696,23.4565727585619,10.82924657541231
193,South Africa,BPC,Deos,Deodorants,Modern Trade,42.81,39.42,39.64,42.23,164.1,44.3,37.35,36.88,42.52,161.05,41.72,41.09,44.94,47.75,49.91,47.51,47.53,49.63,41.72,41.09,44.93,47.28,48.48,46.41,46.36,48.9,41.72,41.09,44.97,47.53,49.46,47.63,47.88,49.89,17.653829305416636,4.817065232080409,8.964110867519404,18.572135028021464,10.873759609540446,14.597250545738639,3.3105673142429293,8.66599245044901,15.87661232003752,8.650505937088425,17.256191432913546,5.695912428888428,8.846293248209335,18.74569014116276,11.156234396905829
194,South Africa,BPC,Deos,Deodorants,Traditional Trade,15.02,14.37,13.06,13.69,56.15,11.36,9.38,9.03,10.71,40.48,10.93,9.7,10.75,11.48,11.83,12.08,12.07,12.15,10.93,9.7,10.74,11.36,11.49,11.8,11.77,11.97,10.93,9.7,10.75,11.42,11.72,12.11,12.15,12.21,15.89914031411299,8.977345346352372,5.855559857740045,-14.278672215107836,12.309890363301058,12.900223651869624,7.421013074436145,5.563435832204533,-16.222931227177583,10.066316180755663,15.513166708835335,9.885770227148182,5.731162670215295,-14.15953186064276,12.598305998376503
195,South Africa,BPC,Deos,Deodorants,Total,72.31,66.81,66.59,71.82,277.53,70.71,57.85,58.57,69.36,256.49,67.73,65.31,71.9,77.27,79.47,76.51,76.71,80.54,67.73,65.31,71.88,76.51,77.2,74.74,74.82,79.36,67.73,65.31,71.96,76.92,78.77,76.73,77.29,80.99,17.2486030076602,5.412417963653127,10.029665798626898,12.867812050373505,10.992145766469363,14.202246097261106,3.904347233591099,9.725145198299945,10.3044063336021,8.772380292579275,16.878119198764118,6.317378243577809,9.912147499091661,13.061171752460577,11.301168508263416
196,South Africa,BPC,Skin Care,Face care,Health & Beauty,13.81,14.08,16.12,17.62,61.63,15.59,16.78,16.89,19.48,68.74,16.94,18.85,24.45,25.97,24.07,24.06,24.72,25.9,16.94,18.85,24.57,25.95,24.18,24.24,24.73,26.5,16.94,18.85,24.56,25.95,24.14,24.03,24.64,26.42,34.497729281785006,0.3911562310849659,25.420662989607724,60.25369340694986,14.548940729099623,35.2997853339859,1.3954285119551768,25.558566335751507,61.69720490525643,15.453814619207119,34.59104576931489,1.0976212541043306,25.52981213471268,61.00904873625059,14.988796174097718
